,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
16,0.42664889,-5.5868754,27.651337,1.6258688,35.035275,2.801694,22.051695,-0.029505625,22.326462,49.877518,-5.402464,15.289626,13.898355,27.917227,21.64395,-12.161925,-6.767756,-6.4888673,10.273536,-13.494008,-7.525692,2.5662854,-5.155671,-16.136536,-1.9113734,-5.378275,-3.189822,61.607315,-3.0550427,14.125375,34.776474,-4.210949,-12.455819,-0.3855983,31.488379,39.20148,-5.3677716,-2.1668365,-4.9841127,44.397976,-8.619714,-0.41514298,-0.99767584,-10.350605,-8.075481,29.866436,17.12861,-7.38125,-6.9945664,1.8226557,-3.2590067,-2.3456936,0.15319481,-8.726517,14.261791,-6.479954,41.895203,-1.4171371,-7.799798,26.50242,-11.494406,41.503143,7.1971426,2.2867627
17,-0.6797599,-6.064084,21.254953,-0.04458951,25.874662,6.0978894,16.790812,6.4190555,19.603409,32.921516,-1.7107993,5.500606,15.879698,15.690793,9.071755,-10.359869,-8.078761,-9.491999,-1.0625467,-10.834373,-10.564405,-0.024548376,-9.610002,-23.080309,-1.8848081,-5.930915,-6.3136573,81.0395,-4.7489405,14.762325,24.223993,-5.340586,-9.838865,13.167327,32.590164,43.813347,-2.9632905,-0.11086663,3.2813168,53.04742,-9.594733,-6.414781,12.418547,-8.13355,-11.883854,24.546038,-0.51916414,-5.0453176,-11.598269,-3.3402362,-4.737306,-3.4160223,-2.2373893,-11.229085,22.647894,-1.3212258,35.917328,-2.2058356,-11.153535,33.082462,-6.9633226,49.85347,-1.6901332,9.312914
18,-3.9452784,-2.1428227,22.512583,19.233147,13.838544,11.960895,1.4955388,-3.5796494,31.73944,35.219593,-4.8229628,-3.0271244,-1.0042976,20.454365,23.194569,-7.5458255,-4.407549,-4.1530476,4.898633,-11.951607,-6.5197473,4.866038,-7.8056993,-13.976381,-0.3940477,-4.4003625,-4.287808,53.432564,-2.7622607,9.018076,17.011988,-4.6774974,-14.279105,4.575905,15.4954405,50.180115,-4.76991,-1.3148435,4.353605,41.408104,-8.482243,-2.176015,7.2337303,-6.788277,-8.995369,26.776728,14.821687,-2.0097466,-5.370729,2.6372583,-2.136176,-3.5529654,-3.6049225,-10.94911,14.90148,-10.56376,22.567902,11.700811,-9.311316,55.298637,-11.449122,41.825924,-0.88818216,-3.8040223
19,-0.20347996,-7.544935,30.780827,-1.986296,25.908215,3.515658,22.978933,4.1144342,14.701098,33.19796,-0.18333285,14.717067,24.815,26.106617,16.6508,-13.195869,-3.0165148,-3.8803394,3.1223857,-11.357484,-6.2088785,-0.3477592,-5.3662853,-13.996519,-1.0153878,-6.4828176,-2.8326266,50.174538,-3.2660372,2.3638082,27.02914,-5.7213507,-10.808085,23.228045,14.526721,27.42127,-3.376094,-2.427763,7.475051,60.487064,-9.575557,-6.45508,-2.1026824,-7.1527534,-10.578581,20.307762,25.239235,-7.535903,-9.396657,-0.98641145,-5.0335813,-6.2745852,-0.6056562,-10.837473,18.75022,-5.797313,41.419224,0.16464782,-8.965829,21.334818,-13.227256,37.25319,5.1190057,5.786981
20,-2.0115001,-4.3848844,24.12716,10.700558,29.932484,2.30328,24.687761,2.7419255,19.848825,36.996166,-1.3822497,10.347973,10.065738,19.956795,1.7259699,-10.398489,-7.5140867,-4.4202204,5.3880954,-10.953956,-5.6390195,1.4029895,-3.972512,-14.687783,-2.4783509,-6.0403447,-2.6698096,49.529415,-1.8475298,16.011917,17.452635,-3.7235885,-9.941448,1.1967112,34.60513,47.982758,-0.8914057,-1.6000295,-1.6276213,41.344185,-13.726602,-8.076023,-4.6925583,-11.57276,-8.687518,24.342043,15.312746,-5.1898518,-11.045673,-0.45302936,-6.072133,-3.5991132,-0.15886678,-9.55662,21.423199,-7.090461,32.349934,-4.4175134,-10.798688,42.037193,-8.914479,34.977413,-1.4790567,4.8014894
21,-2.1445029,-6.7654357,27.757202,5.7653537,31.073862,-0.6407464,21.11253,4.711065,25.22107,45.11632,-3.8226821,15.254168,16.535532,26.35442,9.328883,-12.10583,-6.056867,-6.107461,6.693375,-11.482785,-6.596409,-0.10295118,-4.9173865,-14.496106,-1.1912663,-5.5940204,-3.0610163,48.559418,-2.5209043,15.671366,21.42639,-3.647233,-12.442881,-1.4966314,20.74693,54.351196,-4.500206,6.3316,-4.4420166,44.73009,-14.681752,-2.4892876,-1.3482229,-8.253029,-6.459413,11.522213,2.1449819,-5.581647,-7.8016424,0.5690961,-7.3493557,-9.034296,8.26676,-8.678038,9.908643,-14.983864,60.581738,9.286058,-9.073044,29.246998,-17.55054,47.618248,3.7023883,1.135675
22,-1.747589,-6.44873,22.40278,-0.47001103,24.05672,-0.39463332,18.407455,2.366217,13.911428,34.065346,1.3514183,14.256172,18.812597,19.24383,6.3119435,-10.010452,-6.095782,-4.7030644,8.036764,-11.6548395,-6.671016,5.1118574,-5.92953,-15.288138,-3.200913,-6.371727,-4.5748234,54.4191,-3.3587985,15.196631,25.0522,-4.0575514,-14.059237,-2.722904,26.89515,62.69778,-4.3334775,4.3408723,-2.32929,28.952074,-12.472183,17.627968,3.3738432,-4.273911,-6.527683,18.620665,2.5900698,5.679191,-5.8518424,-3.33593,0.27444693,-1.670927,-1.7776073,-9.396754,20.313068,-4.9828787,44.79306,1.6380789,-7.835368,23.408352,-11.227523,43.166008,-1.1861404,12.909939
23,-1.1173196,-4.7064962,21.998863,-2.089737,22.144005,2.39403,18.657907,4.9478154,9.298875,29.877657,-0.27216655,13.523956,17.811348,13.766377,3.695062,-7.815818,-6.080856,-6.9760485,0.47603822,-13.207075,-7.576001,-0.0701203,-5.739232,-15.477142,-1.8383814,-8.120522,-2.955446,49.891716,-5.716223,15.416592,22.580753,-5.171241,-9.195468,-3.2388642,26.482126,49.90746,-2.0533853,-2.454109,-1.1543815,19.347422,-10.019897,13.817627,3.6940098,-7.0986986,-8.38369,15.8707485,10.401101,-0.59747773,-6.5580378,-0.44695112,-5.7269554,-3.024673,-3.7452447,-8.537598,13.743704,-5.430605,14.524358,11.880598,-10.80791,42.837395,-6.6139402,41.065006,-2.2682078,1.746521
24,0.6100714,-8.418748,39.51952,-0.4651133,36.757603,-2.0852408,39.55687,2.160833,11.367771,40.979862,-2.9426837,22.321339,28.097181,39.25995,1.359119,-15.834486,-5.452188,-4.7729645,13.494359,-14.20706,-9.42849,8.864197,-7.6431637,-19.002201,-4.772471,-7.789561,-5.3446016,63.294598,-3.239681,19.332634,36.4662,-5.3217216,-13.57306,8.611932,15.8528185,42.686283,-3.611291,-2.1230164,6.2107754,58.842564,-7.9008007,-4.059632,-1.5157641,-7.2958183,-9.212694,25.22794,13.3178,-3.3316743,-5.15695,1.8469571,-3.1411395,-0.8497715,-1.7889546,-6.0957522,11.72137,-5.8323536,30.88314,-0.17550823,-8.4121475,41.888535,-12.282838,48.217766,-0.12647903,0.7627849
25,-2.8265383,-3.0142941,32.626163,-0.5275229,14.1093855,14.44826,19.936779,0.8955301,23.03514,47.170742,-5.391126,5.310333,16.87019,41.083366,19.096989,-13.558739,-5.054103,-5.289323,9.601812,-12.469006,-6.777127,1.6449865,-4.783533,-15.149181,-2.5360398,-5.3811684,-4.1716394,54.729984,-2.8058069,15.79658,26.661747,-4.5813746,-12.404737,12.411785,19.247631,30.72101,-5.111478,-1.6334388,3.058326,66.61356,-9.994704,-6.717435,-3.0476537,-9.24227,-12.6583395,22.806318,19.065094,-7.0381136,-6.9894814,0.710088,-3.0369325,-2.5564094,-1.2037395,-8.256373,15.111859,-2.8721974,22.350481,-1.2385381,-8.569924,31.57565,-9.506466,38.479816,7.813874,1.3272485
26,-4.824309,-6.885404,29.994371,5.545056,28.882828,3.4215293,17.290974,14.453848,30.668098,45.931732,-0.8193602,6.800885,21.207876,28.80636,-0.6732409,-14.099972,-6.6188,-5.7511067,11.455847,-10.930225,-6.757703,7.601885,-4.271246,-12.455191,0.5400156,-6.408358,-2.8347194,48.853527,-2.017426,22.75768,13.484377,-4.920567,-7.5460725,1.9077816,15.2669115,35.563946,-3.3356059,-2.4389913,-2.0700169,25.681118,-7.7373066,-1.0440037,-1.3696786,-6.034555,-4.852545,19.049412,2.8634307,-4.4337873,-4.125942,8.042696,-2.743029,-2.929421,1.699741,-7.981807,14.174566,-6.1992755,9.134879,2.1843607,-5.6363034,27.103077,-7.0591474,26.558466,14.156957,-1.4579264
27,-1.0438017,-6.3121486,27.323668,-1.3891373,26.742794,2.280561,17.282742,-0.119576715,10.171695,29.698603,-1.9405543,12.778899,19.25992,23.369217,4.9870305,-9.472792,-5.4758887,-6.0286884,5.1050096,-8.951021,-5.7776394,3.8193963,-3.4403844,-16.731337,-2.7937613,-5.22686,-4.780572,49.38625,-2.8384326,13.233792,23.503424,-2.3532684,-12.539211,1.4162297,22.962582,35.276245,-5.5003724,-3.7581122,1.5460398,53.284004,-8.758489,-4.065774,-2.248036,-6.8402157,-9.637499,29.146433,23.839745,-5.3654847,-7.7032375,-4.559842,-4.337426,-4.5004416,0.4665003,-7.7496996,11.368252,-3.7082386,40.655815,-1.749409,-10.416916,28.103569,-9.324296,52.969746,1.5147943,10.348461
28,0.007003895,-0.004078184,0.01336334,-0.001576302,0.004919359,0.001950405,0.000745012,-0.001181303,0.014979124,0.01720978,-0.003120559,0.000328712,0.005044346,0.012335443,-1.35E-05,-0.00516919,-5.737518,-9.215236,5.0595045,-13.52471,-8.807462,2.1788888,-6.933817,-17.456892,-1.7454009,-8.091545,-4.848747,60.101566,-5.055361,10.791214,20.967823,-3.286833,-6.1743183,5.350051,7.5667267,19.818344,-1.8446443,-0.9950134,1.8592438,21.244297,-4.9642096,-0.48884645,-0.088720895,-3.822072,-5.0406866,14.601618,10.83069,-2.0186627,-5.412879,4.7868586,-2.8746822,-2.9209588,-4.5474386,-6.5774755,2.2888095,-0.74217397,24.372923,16.342783,-12.452951,42.877552,-10.374246,41.31737,-3.0153408,-0.5909505
29,-0.9998308,-2.7725656,13.005045,-0.5598879,12.344975,0.80185384,6.7489567,4.1123867,8.41968,16.401379,-0.53739995,5.6933618,8.7211895,9.341266,2.0095694,-4.871132,-5.8511906,-5.9042616,5.60853,-12.369144,-7.8762345,6.7686214,-6.36487,-14.995355,-0.43080926,-6.0262046,-2.8941917,51.48464,-3.0028293,15.75998,24.434784,-4.282001,-15.0153885,-0.75246036,22.279963,66.326126,0.18517815,-4.5786443,3.8122103,39.74494,-10.620496,-2.8074195,4.0548553,-8.77718,-6.3797755,34.64803,8.653202,0.9724198,-6.5844483,5.5556364,-3.9895508,-4.1127896,1.3949906,-8.22756,14.675438,-8.509196,27.828161,-0.62734276,-9.487026,37.72994,-10.078873,44.675575,9.675455,-0.3402633
30,-1.9436636,-9.096466,36.429253,-1.714427,35.452057,-0.59516835,31.925943,1.8494571,13.901913,40.239693,-0.67873544,17.924864,25.101074,27.427675,12.975592,-14.232988,-7.339554,-4.930404,10.924103,-13.224405,-7.037843,-0.7311689,-4.7643948,-18.18227,-1.8112174,-6.351839,-5.168763,53.57612,-4.64504,12.145026,27.510408,-4.7567334,-8.582179,16.740433,20.933239,53.042698,-0.92310476,-2.9567616,27.018774,55.506573,-15.858633,-8.447604,8.9826145,-5.4971967,-9.898386,24.84346,14.638876,-2.7704232,-6.0684624,-0.092296734,-3.6189494,-1.3174883,-0.12504627,-8.104736,9.7493,-4.6705613,27.607481,-1.7313764,-8.689021,29.704807,-5.360892,36.37052,6.3392015,13.892742
31,-3.9461737,-10.579232,36.95712,-1.3604696,42.556847,9.960664,33.83124,9.458953,18.855278,54.456154,0.65987486,17.450964,31.990627,30.41467,8.548871,-16.403694,-6.117376,-4.8646708,7.672688,-10.724833,-6.1737356,-0.33345973,-4.3312535,-14.089158,-2.2605097,-6.135648,-4.2252865,46.363876,-4.9164286,16.2173,21.525557,-4.6679497,-13.3715925,3.4993985,25.896236,20.516008,-5.1132507,-6.7223063,13.103574,42.62769,-5.886414,-3.1803613,-1.5525246,-8.289088,-14.871328,29.755848,23.791912,-8.519771,-7.23449,1.2683375,-4.898163,-2.8756747,-3.3902843,-8.747534,18.322258,-8.581774,27.778803,8.257223,-12.661906,47.863113,-8.91745,45.434566,-0.8757908,3.163708
32,-1.513452,-3.9246233,16.479486,8.816559,15.277853,-5.2565794,1.7524028,13.22417,38.508686,48.341595,-0.6098486,3.6867857,14.875613,27.322306,-5.6110587,-9.818145,-5.993749,-6.040648,9.03368,-14.92563,-6.696431,10.124985,-7.2937,-17.527628,-2.0960805,-7.723067,-4.0597606,64.794075,-2.1022284,16.23548,27.470428,-4.4691787,-13.393859,17.653818,23.969105,61.199936,-2.2435944,-0.4908598,12.353188,54.579113,-12.7732115,-6.515359,4.819206,-8.327577,-12.354162,31.88969,16.180017,-0.5072566,-7.6024528,3.1506212,-2.0844283,-3.9348447,4.7585917,-7.732926,18.094553,-5.6664968,19.873297,-1.4263955,-8.840111,38.9603,-8.543038,41.68295,8.362074,-0.3113572
33,-0.41519457,-8.563365,37.75859,-2.1030345,33.387585,-1.1616256,29.399216,7.056162,17.533777,49.747093,-1.0155203,23.656378,28.899752,26.858885,7.105169,-15.972238,-4.89919,-4.4159307,1.3624796,-12.673973,-7.203023,4.8718224,-7.915175,-16.6614,-1.4799515,-6.4654875,-1.8229152,56.864754,-3.0558817,-0.85753274,27.451563,-3.3120687,-11.963345,-0.58414114,15.463017,31.285593,-3.7316282,-0.20308055,3.9602363,48.897224,-9.54656,-1.8332748,-1.0928303,-8.482907,-11.047031,19.78876,14.431972,-4.454346,-8.97587,-0.29556617,-2.1028748,-1.8582542,-0.7151444,-10.885802,20.152294,-7.203729,43.96828,-3.0240483,-11.563579,39.515816,-13.5618305,50.77163,4.6597204,3.5413082
34,-2.0385368,-10.246447,35.453648,-1.5547105,33.0403,-0.38306007,29.724031,11.375814,21.747787,48.5983,-1.1208326,16.11805,26.440815,25.78228,7.2080255,-15.364402,-2.9701202,-2.9455943,3.7707765,-11.73271,-5.6643634,11.976821,-7.1358747,-14.338782,-0.5954342,-6.5308113,-2.820938,49.67517,-0.426422,7.3037214,18.28188,-3.5824888,-13.299895,15.287362,14.845132,48.030247,-4.478261,-1.2716671,7.046682,46.997375,-10.885397,-4.7123904,1.0337001,-6.0373,-9.495727,28.816177,19.77703,-3.1563568,-7.989231,-0.9050467,-1.7565554,-3.518422,3.4350085,-9.28236,17.694044,-8.147501,28.198826,-1.7325685,-10.231225,37.236626,-10.697417,46.169895,-0.6099514,-0.21998519
